man, 9)|63.3750000000000000
man, 10|63.1923076923076923
man, 11|66.9230769230769231
man, 12|64.6153846153846154
man, 13|77.0769230769230769
man, 14|69.3461538461538462
man, 15|75.8076923076923077
man, 16|82.9230769230769231
man, 17|86.1538461538461538
man, 18|86.0769230769230769
man, 19|76.2692307692307692
man, 20|68.9230769230769231
man, 21|47.3846153846153846
tri, 9)|63.9230769230769231
tri, 10|61.5384615384615385
tri, 11|58.2307692307692308
tri, 12|55.6923076923076923
tri, 13|66.3076923076923077
tri, 14|64.1153846153846154
tri, 15|66.7692307692307692
tri, 16|71.8461538461538462
tri, 17|82.4230769230769231
tri, 18|91.6538461538461538
tri, 19|83.5769230769230769
tri, 20|64.6538461538461538
tri, 21|47.2692307692307692
mid, 9)|63.0769230769230769
mid, 10|66.8461538461538462
mid, 11|66.5000000000000000
mid, 12|61.2307692307692308
mid, 13|72.6538461538461538
mid, 14|70.4230769230769231
mid, 15|71.5384615384615385
mid, 16|93.8076923076923077
mid, 17|90.7692307692307692
mid, 18|87.1923076923076923
mid, 19|82.3846153846153846
mid, 20|68.3076923076923077
mid, 21|49.1153846153846154
fim, 9)|58.0800000000000000
fim, 10|63.1923076923076923
fim, 11|61.1923076923076923
fim, 12|57.1923076923076923
fim, 13|66.3461538461538462
fim, 14|63.3461538461538462
fim, 15|63.1538461538461538
fim, 16|74.4615384615384615
fim, 17|77.6538461538461538
fim, 18|77.0769230769230769
fim, 19|75.9615384615384615
fim, 20|64.4230769230769231
fim, 21|44.3076923076923077
fos, 9)|52.5000000000000000
fos, 10|55.7500000000000000
fos, 11|56.7083333333333333
fos, 12|54.2400000000000000
fos, 13|64.0384615384615385
fos, 14|63.0769230769230769
fos, 15|67.5000000000000000
fos, 16|75.1538461538461538
fos, 17|74.5769230769230769
fos, 18|75.4230769230769231
fos, 19|68.0000000000000000
fos, 20|54.4230769230769231
fos, 21|41.8000000000000000
lau, 9)|1.2500000000000000
lau, 10|49.9615384615384615
lau, 11|51.9230769230769231
lau, 12|50.3076923076923077
lau, 13|57.3076923076923077
lau, 14|49.3846153846153846
lau, 15|50.6538461538461538
lau, 16|52.5384615384615385
lau, 17|53.0000000000000000
lau, 18|53.5384615384615385
lau, 19|49.1538461538461538
lau, 20|40.5769230769230769
lau, 21|28.0833333333333333
sun, 9)|1.2000000000000000
sun, 10|29.9600000000000000
sun, 11|34.2916666666666667
sun, 12|34.2307692307692308
sun, 13|36.0384615384615385
sun, 14|38.0769230769230769
sun, 15|35.1923076923076923
sun, 16|39.0384615384615385
sun, 17|37.7307692307692308
sun, 18|44.1923076923076923
sun, 19|41.6923076923076923
sun, 20|36.8076923076923077
sun, 21|27.1250000000000000
