fri, 9|6.4210526315789474
fri, 10|6.6588235294117647
fri, 11|7.8117647058823529
fri, 12|8.9555555555555556
fri, 13|9.8080808080808081
fri, 14|9.2959183673469388
fri, 15|10.0714285714285714
fri, 16|11.6702127659574468
fri, 17|17.5625000000000000
fri, 18|22.5428571428571429
fri, 19|26.2500000000000000
fri, 20|19.7428571428571429
fri, 21|9.2777777777777778
fri, 22|0.00000000000000000000
mon, 9|6.2405063291139241
mon, 10|6.1882352941176471
mon, 11|6.5909090909090909
mon, 12|7.7738095238095238
mon, 13|8.5652173913043478
mon, 14|8.3195876288659794
mon, 15|9.4421052631578947
mon, 16|10.9148936170212766
mon, 17|14.2873563218390805
mon, 18|21.4833333333333333
mon, 19|18.3880597014925373
mon, 20|16.4516129032258065
mon, 21|8.9473684210526316
mon, 22|0.00000000000000000000
sat, 12|16.0581395348837209
sat, 13|11.8235294117647059
sat, 14|11.0238095238095238
sat, 15|10.5243902439024390
sat, 16|12.2784810126582278
sat, 17|16.2812500000000000
sat, 18|16.8813559322033898
sat, 19|17.3898305084745763
sat, 20|0.00000000000000000000
sun, 12|13.2615384615384615
sun, 13|9.8484848484848485
sun, 14|9.2424242424242424
sun, 15|10.3000000000000000
sun, 16|10.4838709677419355
sun, 17|11.4677419354838710
sun, 18|12.5000000000000000
sun, 19|11.9666666666666667
sun, 20|0.00000000000000000000
thu, 9|6.3529411764705882
thu, 10|6.4819277108433735
thu, 11|6.9642857142857143
thu, 12|6.9767441860465116
thu, 13|8.1979166666666667
thu, 14|8.4631578947368421
thu, 15|9.8842105263157895
thu, 16|11.0860215053763441
thu, 17|13.8941176470588235
thu, 18|20.5540540540540541
thu, 19|18.3239436619718310
thu, 20|15.4852941176470588
thu, 21|8.4516129032258065
thu, 22|0.00000000000000000000
tue, 9|6.3222222222222222
tue, 10|6.4891304347826087
tue, 11|6.7010309278350515
tue, 12|6.3369565217391304
tue, 13|8.4687500000000000
tue, 14|8.4315789473684211
tue, 15|7.8282828282828283
tue, 16|11.0425531914893617
tue, 17|15.2771084337349398
tue, 18|20.1621621621621622
tue, 19|20.0000000000000000
tue, 20|15.9855072463768116
tue, 21|7.6111111111111111
tue, 22|0.00000000000000000000
wed, 9|6.0000000000000000
wed, 10|6.1235955056179775
wed, 11|6.3232323232323232
wed, 12|6.0312500000000000
wed, 13|7.4105263157894737
wed, 14|8.0520833333333333
wed, 15|8.7100000000000000
wed, 16|10.5490196078431373
wed, 17|14.0219780219780220
wed, 18|18.7027027027027027
wed, 19|21.7164179104477612
wed, 20|19.0491803278688525
wed, 21|7.7297297297297297
wed, 22|0.00000000000000000000
